series_code,商品ID,物販コード,取付コード,工賃,キャンペーン価格
10044,223187,EST-2338-qq-e-f1-5863,EST-2338-qq-e-d-5863,,
10044,223205,ESX-3480-qq-e-f1-4293,ESX-3480-qq-e-d-4293,,
10044,223207,ESX-4091-qq-e-f1-5473,ESX-4091-qq-e-d-5473,,
10044,223209,ESX-4102-qq-e-f1-5484,ESX-4102-qq-e-d-5484,,
10044,223210,ESX-4643-qq-e-f1-5600,ESX-4643-qq-e-d-5600,,
10044,223217,ESD-2138-qq-e-f1-110,ESD-2138-qq-e-d-110,,
10044,223218,ESD-2139-qq-e-f1-125,ESD-2139-qq-e-d-125,,
10044,223219,ESD-2154-qq-e-f1-115,ESD-2154-qq-e-d-115,,
10044,223226,ESF-4265-qq-e-f1-4494,ESF-4265-qq-e-d-4494,,
10044,223229,ESF-4551-qq-e-f1-4639,ESF-4551-qq-e-d-4639,,
10044,223236,ESH-2251-qq-e-f1-5824,ESH-2251-qq-e-d-5824,,
10044,223237,ESH-2255-qq-e-f1-5904,ESH-2255-qq-e-d-5904,,
10044,223242,ESM-4806-qq-e-f1-3837,ESM-4806-qq-e-d-3837,,
10044,223247,ESN-2205-qq-e-f1-4956,ESN-2205-qq-e-d-4956,,
10044,223255,ESN-3203-qq-e-f1-4169,ESN-3203-qq-e-d-4169,,
10044,223256,ESN-3205-qq-e-f1-4171,ESN-3205-qq-e-d-4171,,
10044,223257,ESN-3208-qq-e-f1-3441,ESN-3208-qq-e-d-3441,,
10044,223263,ESN-4519-qq-e-f1-3499,ESN-4519-qq-e-d-3499,,
10044,223273,ESS-1955-qq-e-f1-190,ESS-1955-qq-e-d-190,,
10044,223274,ESS-2036-qq-e-f1-174,ESS-2036-qq-e-d-174,,
10044,223276,ESS-3043-qq-e-f1-5293,ESS-3043-qq-e-d-5293,,
10044,223280,ESS-4399-qq-e-f1-5570,ESS-4399-qq-e-d-5570,,
10044,223304,EST-2125-qq-e-f1-16,EST-2125-qq-e-d-16,,
10044,223305,EST-2129-qq-e-f1-12,EST-2129-qq-e-d-12,,
10044,223306,EST-2227-qq-e-f1-3259,EST-2227-qq-e-d-3259,,
10044,223307,EST-2287-qq-e-f1-4908,EST-2287-qq-e-d-4908,,
10044,223310,EST-2526-qq-e-f1-5554,EST-2526-qq-e-d-5554,,
10044,223311,EST-2577-qq-e-f1-5434,EST-2577-qq-e-d-5434,,
10044,223313,EST-2970-qq-e-f1-5802,EST-2970-qq-e-d-5802,,
10044,223314,EST-2981-qq-e-f1-5260,EST-2981-qq-e-d-5260,,
10044,223316,EST-3509-qq-e-f1-3426,EST-3509-qq-e-d-3426,,
10044,223318,EST-3949-qq-e-f1-5971,EST-3949-qq-e-d-5971,,
10044,223326,ESX-4109-qq-e-f1-5491,ESX-4109-qq-e-d-5491,,
10044,223329,ESX-4696-qq-e-f1-5653,ESX-4696-qq-e-d-5653,,
10044,223332,ESB-2183-qq-e-f1-88,ESB-2183-qq-e-d-88,,
10044,223341,ESD-3672-qq-e-f1-3628,ESD-3672-qq-e-d-3628,,
10044,223342,ESF-2100-qq-e-f1-155,ESF-2100-qq-e-d-155,,
10044,223343,ESF-2117-qq-e-f1-147,ESF-2117-qq-e-d-147,,
10044,223352,ESH-2085-qq-e-f1-41,ESH-2085-qq-e-d-41,,
10044,223354,ESH-3610-qq-e-f1-3318,ESH-3610-qq-e-d-3318,,
10044,223362,ESM-4740-qq-e-f1-3731,ESM-4740-qq-e-d-3731,,
10044,223364,ESM-4798-qq-e-f1-3829,ESM-4798-qq-e-d-3829,,
10044,223365,ESM-4804-qq-e-f1-3835,ESM-4804-qq-e-d-3835,,
10044,223384,ESN-3190-qq-e-f1-3221,ESN-3190-qq-e-d-3221,,
10044,223385,ESN-3194-qq-e-f1-4164,ESN-3194-qq-e-d-4164,,
10044,223389,EST-2228-qq-e-f1-3260,EST-2228-qq-e-d-3260,,
10044,223393,EST-2598-qq-e-f1-5435,EST-2598-qq-e-d-5435,,
10044,223402,ESX-4075-qq-e-f1-5457,ESX-4075-qq-e-d-5457,,
10044,223404,ESX-4127-qq-e-f1-5509,ESX-4127-qq-e-d-5509,,
10044,223405,ESX-4146-qq-e-f1-5528,ESX-4146-qq-e-d-5528,,
10044,223419,ESB-3564-qq-e-f1-3390,ESB-3564-qq-e-d-3390,,
10044,223421,ESD-2415-qq-e-f1-4880,ESD-2415-qq-e-d-4880,,
10044,223424,ESD-4176-qq-e-f1-4426,ESD-4176-qq-e-d-4426,,
10044,223426,ESF-2645-qq-e-f1-4997,ESF-2645-qq-e-d-4997,,
10044,223443,ESH-3723-qq-e-f1-5361,ESH-3723-qq-e-d-5361,,
10044,223444,ESH-3784-qq-e-f1-5845,ESH-3784-qq-e-d-5845,,
10044,223469,ESM-1940-qq-e-f1-63,ESM-1940-qq-e-d-63,,
10044,223474,ESM-4411-qq-e-f1-5582,ESM-4411-qq-e-d-5582,,
10044,223484,EST-3854-qq-e-f1-4948,EST-3854-qq-e-d-4948,,
10044,223485,EST-3855-qq-e-f1-4949,EST-3855-qq-e-d-4949,,
10044,223486,EST-3869-qq-e-f1-4721,EST-3869-qq-e-d-4721,,
10044,223487,EST-3913-qq-e-f1-5953,EST-3913-qq-e-d-5953,,
10044,223488,EST-3914-qq-e-f1-5954,EST-3914-qq-e-d-5954,,
10044,223493,EST-3935-qq-e-f1-5889,EST-3935-qq-e-d-5889,,
10044,223495,EST-4599-qq-e-f1-5102,EST-4599-qq-e-d-5102,,
10044,223496,EST-4599-qq-e-f1-5103,EST-4599-qq-e-d-5103,,
10044,223497,EST-4601-qq-e-f1-5107,EST-4601-qq-e-d-5107,,
10044,223498,EST-4603-qq-e-f1-5113,EST-4603-qq-e-d-5113,,
10044,223508,ESD-3299-qq-e-f1-3705,ESD-3299-qq-e-d-3705,,
10044,223510,ESD-3857-qq-e-f1-4713,ESD-3857-qq-e-d-4713,,
10044,223533,ESH-4366-qq-e-f1-5922,ESH-4366-qq-e-d-5922,,
10044,223535,ESH-4370-qq-e-f1-5926,ESH-4370-qq-e-d-5926,,
10044,223536,ESH-4376-qq-e-f1-5932,ESH-4376-qq-e-d-5932,,
10044,223538,ESH-4452-qq-e-f1-3349,ESH-4452-qq-e-d-3349,,
10044,223539,ESH-4453-qq-e-f1-3350,ESH-4453-qq-e-d-3350,,
10044,223540,ESH-4456-qq-e-f1-3353,ESH-4456-qq-e-d-3353,,
10044,223557,EST-2427-qq-e-f1-5772,EST-2427-qq-e-d-5772,,
10044,223558,EST-2427-qq-e-f1-5773,EST-2427-qq-e-d-5773,,
10044,223562,EST-3167-qq-e-f1-5753,EST-3167-qq-e-d-5753,,
10044,223563,EST-3167-qq-e-f1-5754,EST-3167-qq-e-d-5754,,
10044,223564,EST-3169-qq-e-f1-5758,EST-3169-qq-e-d-5758,,
10044,223570,ESX-3317-qq-e-f1-3577,ESX-3317-qq-e-d-3577,,
10044,223571,ESX-3333-qq-e-f1-3593,ESX-3333-qq-e-d-3593,,
10044,223574,ESB-3234-qq-e-f1-4231,ESB-3234-qq-e-d-4231,,
10044,223575,ESB-3248-qq-e-f1-3473,ESB-3248-qq-e-d-3473,,
10044,223576,ESB-3252-qq-e-f1-4262,ESB-3252-qq-e-d-4262,,
10044,223579,ESD-2270-qq-e-f1-4938,ESD-2270-qq-e-d-4938,,
10044,223580,ESD-2320-qq-e-f1-3366,ESD-2320-qq-e-d-3366,,
10044,223593,ESF-2793-qq-e-f1-4045,ESF-2793-qq-e-d-4045,,
10044,223600,ESF-3694-qq-e-f1-5157,ESF-3694-qq-e-d-5157,,
10044,223601,ESF-3704-qq-e-f1-5165,ESF-3704-qq-e-d-5165,,
10044,223606,ESH-3744-qq-e-f1-5382,ESH-3744-qq-e-d-5382,,
10044,223607,ESH-3752-qq-e-f1-5390,ESH-3752-qq-e-d-5390,,
10044,223609,ESH-4505-qq-e-f1-5067,ESH-4505-qq-e-d-5067,,
10044,223618,ESS-4784-qq-e-f1-3852,ESS-4784-qq-e-d-3852,,
10044,223619,ESS-4785-qq-e-f1-3853,ESS-4785-qq-e-d-3853,,
10044,223620,ESS-4789-qq-e-f1-3857,ESS-4789-qq-e-d-3857,,
10044,223632,EST-2088-qq-e-f1-4,EST-2088-qq-e-d-4,,
10044,223634,EST-2090-qq-e-f1-7,EST-2090-qq-e-d-7,,
10044,223636,EST-2231-qq-e-f1-4935,EST-2231-qq-e-d-4935,,
10044,223637,EST-2233-qq-e-f1-4704,EST-2233-qq-e-d-4704,,
10044,223638,EST-2261-qq-e-f1-3521,EST-2261-qq-e-d-3521,,
10044,223640,EST-2557-qq-e-f1-5684,EST-2557-qq-e-d-5684,,
10044,223645,EST-2991-qq-e-f1-5270,EST-2991-qq-e-d-5270,,
10044,223647,EST-3574-qq-e-f1-3817,EST-3574-qq-e-d-3817,,
10044,223649,EST-3679-qq-e-f1-4725,EST-3679-qq-e-d-4725,,
10044,223650,EST-3681-qq-e-f1-4396,EST-3681-qq-e-d-4396,,
10044,223653,EST-4310-qq-e-f1-3554,EST-4310-qq-e-d-3554,,
10044,223654,EST-4605-qq-e-f1-5118,EST-4605-qq-e-d-5118,,
10044,223655,EST-4609-qq-e-f1-5741,EST-4609-qq-e-d-5741,,
10044,223659,ESX-4042-qq-e-f1-4771,ESX-4042-qq-e-d-4771,,
10044,223660,ESX-4048-qq-e-f1-4777,ESX-4048-qq-e-d-4777,,
10044,223671,ESB-4850-qq-e-f1-5177,ESB-4850-qq-e-d-5177,,
10044,223690,ESD-2157-qq-e-f1-111,ESD-2157-qq-e-d-111,,
10044,223694,ESD-3525-qq-e-f1-5016,ESD-3525-qq-e-d-5016,,
10044,223699,ESF-3959-qq-e-f1-5984,ESF-3959-qq-e-d-5984,,
10044,223707,ESM-2510-qq-e-f1-3384,ESM-2510-qq-e-d-3384,,
10044,223711,ESM-3306-qq-e-f1-4921,ESM-3306-qq-e-d-4921,,
10044,223715,ESS-2202-qq-e-f1-4962,ESS-2202-qq-e-d-4962,,
10044,223716,ESS-2207-qq-e-f1-4933,ESS-2207-qq-e-d-4933,,
10044,223717,ESS-2211-qq-e-f1-4966,ESS-2211-qq-e-d-4966,,
10044,223720,ESS-2335-qq-e-f1-5858,ESS-2335-qq-e-d-5858,,
10044,223724,ESS-3028-qq-e-f1-5278,ESS-3028-qq-e-d-5278,,
10044,223732,ESX-4705-qq-e-f1-5662,ESX-4705-qq-e-d-5662,,
10044,223744,ESD-3079-qq-e-f1-3359,ESD-3079-qq-e-d-3359,,
10044,223747,ESD-3566-qq-e-f1-4889,ESD-3566-qq-e-d-4889,,
10044,223748,ESD-4186-qq-e-f1-4436,ESD-4186-qq-e-d-4436,,
10044,223750,ESD-4253-qq-e-f1-4454,ESD-4253-qq-e-d-4454,,
10044,223763,ESF-3708-qq-e-f1-3638,ESF-3708-qq-e-d-3638,,
10044,223767,ESH-3394-qq-e-f1-5132,ESH-3394-qq-e-d-5132,,
10044,223768,ESH-3773-qq-e-f1-5411,ESH-3773-qq-e-d-5411,,
10044,223770,ESH-3781-qq-e-f1-5842,ESH-3781-qq-e-d-5842,,
10044,223771,ESH-4382-qq-e-f1-5938,ESH-4382-qq-e-d-5938,,
10044,223802,ESM-3053-qq-e-f1-5303,ESM-3053-qq-e-d-5303,,
10044,223804,ESM-3304-qq-e-f1-4918,ESM-3304-qq-e-d-4918,,
10044,223817,ESN-3196-qq-e-f1-4166,ESN-3196-qq-e-d-4166,,
10044,223818,ESN-3286-qq-e-f1-4871,ESN-3286-qq-e-d-4871,,
10044,223822,ESN-3560-qq-e-f1-3486,ESN-3560-qq-e-d-3486,,
10044,223834,ESS-2171-qq-e-f1-197,ESS-2171-qq-e-d-197,,
10044,223836,ESS-2368-qq-e-f1-4736,ESS-2368-qq-e-d-4736,,
10044,223837,ESS-2370-qq-e-f1-4738,ESS-2370-qq-e-d-4738,,
10044,223838,ESS-2379-qq-e-f1-3740,ESS-2379-qq-e-d-3740,,
10044,223840,ESS-3281-qq-e-f1-4927,ESS-3281-qq-e-d-4927,,
10044,223864,ESF-4529-qq-e-f1-4597,ESF-4529-qq-e-d-4597,,
10044,223869,ESH-4390-qq-e-f1-5946,ESH-4390-qq-e-d-5946,,
10044,223872,ESM-3863-qq-e-f1-3649,ESM-3863-qq-e-d-3649,,
10044,223894,ESN-3220-qq-e-f1-4207,ESN-3220-qq-e-d-4207,,
10044,223895,ESN-3227-qq-e-f1-4210,ESN-3227-qq-e-d-4210,,
10044,223910,ESS-1994-qq-e-f1-208,ESS-1994-qq-e-d-208,,
10044,223914,ESS-2783-qq-e-f1-4031,ESS-2783-qq-e-d-4031,,
10044,223924,ESS-4726-qq-e-f1-3757,ESS-4726-qq-e-d-3757,,
10044,223925,ESS-4796-qq-e-f1-3864,ESS-4796-qq-e-d-3864,,
10044,223949,EST-2300-qq-e-f1-3277,EST-2300-qq-e-d-3277,,
10044,223950,EST-2307-qq-e-f1-4741,EST-2307-qq-e-d-4741,,
10044,223956,EST-3950-qq-e-f1-5972,EST-3950-qq-e-d-5972,,
10044,223962,EST-4773-qq-e-f1-3290,EST-4773-qq-e-d-3290,,
10044,223971,ESX-3493-qq-e-f1-4306,ESX-3493-qq-e-d-4306,,
10044,223972,ESX-4088-qq-e-f1-5470,ESX-4088-qq-e-d-5470,,
10044,223975,ESX-4099-qq-e-f1-5481,ESX-4099-qq-e-d-5481,,
10044,223977,ESX-4628-qq-e-f1-4757,ESX-4628-qq-e-d-4757,,
10044,223982,ESX-4676-qq-e-f1-5633,ESX-4676-qq-e-d-5633,,
10044,223986,ESB-2055-qq-e-f1-86,ESB-2055-qq-e-d-86,,
10044,223995,ESD-2137-qq-e-f1-108,ESD-2137-qq-e-d-108,,
10044,223996,ESD-2144-qq-e-f1-94,ESD-2144-qq-e-d-94,,
10044,223997,ESD-2149-qq-e-f1-95,ESD-2149-qq-e-d-95,,
10044,224006,ESF-4526-qq-e-f1-4594,ESF-4526-qq-e-d-4594,,
10044,224007,ESF-4552-qq-e-f1-4640,ESF-4552-qq-e-d-4640,,
10044,224012,ESH-2243-qq-e-f1-5816,ESH-2243-qq-e-d-5816,,
10044,224018,ESN-2204-qq-e-f1-4955,ESN-2204-qq-e-d-4955,,
10044,224022,ESN-3206-qq-e-f1-4142,ESN-3206-qq-e-d-4142,,
10044,224027,ESN-4516-qq-e-f1-3496,ESN-4516-qq-e-d-3496,,
10044,224038,ESS-1945-qq-e-f1-187,ESS-1945-qq-e-d-187,,
10044,224039,ESS-1959-qq-e-f1-191,ESS-1959-qq-e-d-191,,
10044,224048,ESS-4418-qq-e-f1-5589,ESS-4418-qq-e-d-5589,,
10044,224063,EST-2218-qq-e-f1-4739,EST-2218-qq-e-d-4739,,
10044,224067,EST-2525-qq-e-f1-5551,EST-2525-qq-e-d-5551,,
10044,224068,EST-2568-qq-e-f1-5685,EST-2568-qq-e-d-5685,,
10044,224069,EST-2570-qq-e-f1-5542,EST-2570-qq-e-d-5542,,
10044,224070,EST-2576-qq-e-f1-5337,EST-2576-qq-e-d-5337,,
10044,224076,EST-3506-qq-e-f1-3423,EST-3506-qq-e-d-3423,,
10044,224080,EST-3897-qq-e-f1-3278,EST-3897-qq-e-d-3278,,
10044,224084,EST-4300-qq-e-f1-3534,EST-4300-qq-e-d-3534,,
10044,224085,EST-4300-qq-e-f1-3535,EST-4300-qq-e-d-3535,,
10044,224086,EST-4306-qq-e-f1-3546,EST-4306-qq-e-d-3546,,
10044,224088,EST-4780-qq-e-f1-3298,EST-4780-qq-e-d-3298,,
10044,224097,ESD-3572-qq-e-f1-3710,ESD-3572-qq-e-d-3710,,
10044,224099,ESD-3662-qq-e-f1-5149,ESD-3662-qq-e-d-5149,,
10044,224102,ESD-3670-qq-e-f1-3626,ESD-3670-qq-e-d-3626,,
10044,224103,ESF-2099-qq-e-f1-154,ESF-2099-qq-e-d-154,,
10044,224104,ESF-2105-qq-e-f1-141,ESF-2105-qq-e-d-141,,
10044,224105,ESF-2114-qq-e-f1-151,ESF-2114-qq-e-d-151,,
10044,224114,ESH-2258-qq-e-f1-5907,ESH-2258-qq-e-d-5907,,
10044,224115,ESH-2310-qq-e-f1-5029,ESH-2310-qq-e-d-5029,,
10044,224116,ESH-2313-qq-e-f1-5032,ESH-2313-qq-e-d-5032,,
10044,224119,ESM-4802-qq-e-f1-3833,ESM-4802-qq-e-d-3833,,
10044,224139,ESN-3186-qq-e-f1-3217,ESN-3186-qq-e-d-3217,,
10044,224140,ESN-3188-qq-e-f1-3219,ESN-3188-qq-e-d-3219,,
10044,224141,ESN-3189-qq-e-f1-3220,ESN-3189-qq-e-d-3220,,
10044,224142,ESN-3192-qq-e-f1-4162,ESN-3192-qq-e-d-4162,,
10044,224151,EST-1919-qq-e-f1-20,EST-1919-qq-e-d-20,,
10044,224154,EST-2048-qq-e-f1-22,EST-2048-qq-e-d-22,,
10044,224155,EST-2587-qq-e-f1-5786,EST-2587-qq-e-d-5786,,
10044,224177,ESX-4068-qq-e-f1-5450,ESX-4068-qq-e-d-5450,,
10044,224178,ESX-4070-qq-e-f1-5452,ESX-4070-qq-e-d-5452,,
10044,224184,ESX-4140-qq-e-f1-5522,ESX-4140-qq-e-d-5522,,
10044,224186,ESX-4143-qq-e-f1-5525,ESX-4143-qq-e-d-5525,,
10044,224187,ESX-4159-qq-e-f1-5541,ESX-4159-qq-e-d-5541,,
10044,224202,ESD-3874-qq-e-f1-4945,ESD-3874-qq-e-d-4945,,
10044,224203,ESF-2647-qq-e-f1-3911,ESF-2647-qq-e-d-3911,,
10044,224205,ESF-3356-qq-e-f1-4287,ESF-3356-qq-e-d-4287,,
10044,224207,ESF-4218-qq-e-f1-4476,ESF-4218-qq-e-d-4476,,
10044,224216,ESH-3616-qq-e-f1-3324,ESH-3616-qq-e-d-3324,,
10044,224217,ESH-3787-qq-e-f1-5848,ESH-3787-qq-e-d-5848,,
10044,224246,ESM-1949-qq-e-f1-69,ESM-1949-qq-e-d-69,,
10044,224253,ESM-4810-qq-e-f1-3653,ESM-4810-qq-e-d-3653,,
10044,224261,EST-3848-qq-e-f1-4717,EST-3848-qq-e-d-4717,,
10044,224263,EST-3872-qq-e-f1-4722,EST-3872-qq-e-d-4722,,
10044,224267,EST-4598-qq-e-f1-5101,EST-4598-qq-e-d-5101,,
10044,224268,EST-4599-qq-e-f1-5104,EST-4599-qq-e-d-5104,,
10044,224269,EST-4602-qq-e-f1-5110,EST-4602-qq-e-d-5110,,
10044,224274,ESD-3271-qq-e-f1-5140,ESD-3271-qq-e-d-5140,,
10044,224275,ESD-3277-qq-e-f1-4676,ESD-3277-qq-e-d-4676,,
10044,224276,ESD-3346-qq-e-f1-4281,ESD-3346-qq-e-d-4281,,
10044,224277,ESD-3358-qq-e-f1-4859,ESD-3358-qq-e-d-4859,,
10044,224281,ESF-2620-qq-e-f1-4995,ESF-2620-qq-e-d-4995,,
10044,224284,ESF-3004-qq-e-f1-4117,ESF-3004-qq-e-d-4117,,
10044,224295,ESH-2530-qq-e-f1-5767,ESH-2530-qq-e-d-5767,,
10044,224299,ESH-4450-qq-e-f1-3347,ESH-4450-qq-e-d-3347,,
10044,224300,ESH-4454-qq-e-f1-3351,ESH-4454-qq-e-d-3351,,
10044,224316,EST-2454-qq-e-f1-3419,EST-2454-qq-e-d-3419,,
10044,224318,EST-3170-qq-e-f1-5759,EST-3170-qq-e-d-5759,,
10044,224323,ESX-3315-qq-e-f1-3575,ESX-3315-qq-e-d-3575,,
10044,224328,ESB-3231-qq-e-f1-3237,ESB-3231-qq-e-d-3237,,
10044,224329,ESB-3239-qq-e-f1-3241,ESB-3239-qq-e-d-3241,,
10044,224330,ESB-3242-qq-e-f1-4235,ESB-3242-qq-e-d-4235,,
10044,224331,ESB-3244-qq-e-f1-4237,ESB-3244-qq-e-d-4237,,
10044,224333,ESB-3261-qq-e-f1-3781,ESB-3261-qq-e-d-3781,,
10044,224345,ESF-2795-qq-e-f1-4054,ESF-2795-qq-e-d-4054,,
10044,224346,ESF-2797-qq-e-f1-4047,ESF-2797-qq-e-d-4047,,
10044,224347,ESF-3585-qq-e-f1-4064,ESF-3585-qq-e-d-4064,,
10044,224349,ESF-3700-qq-e-f1-5161,ESF-3700-qq-e-d-5161,,
10044,224353,ESH-3767-qq-e-f1-5405,ESH-3767-qq-e-d-5405,,
10044,224356,ESH-4497-qq-e-f1-5200,ESH-4497-qq-e-d-5200,,
10044,224368,ESS-4790-qq-e-f1-3858,ESS-4790-qq-e-d-3858,,
10044,224377,EST-2110-qq-e-f1-11,EST-2110-qq-e-d-11,,
10044,224378,EST-2234-qq-e-f1-4705,EST-2234-qq-e-d-4705,,
10044,224379,EST-2235-qq-e-f1-4706,EST-2235-qq-e-d-4706,,
10044,224381,EST-2428-qq-e-f1-3711,EST-2428-qq-e-d-3711,,
10044,224382,EST-2429-qq-e-f1-3712,EST-2429-qq-e-d-3712,,
10044,224385,EST-2528-qq-e-f1-5558,EST-2528-qq-e-d-5558,,
10044,224386,EST-2558-qq-e-f1-5345,EST-2558-qq-e-d-5345,,
10044,224387,EST-2560-qq-e-f1-5349,EST-2560-qq-e-d-5349,,
10044,224388,EST-2565-qq-e-f1-5431,EST-2565-qq-e-d-5431,,
10044,224389,EST-2567-qq-e-f1-5352,EST-2567-qq-e-d-5352,,
10044,224390,EST-2567-qq-e-f1-5353,EST-2567-qq-e-d-5353,,
10044,224394,EST-2997-qq-e-f1-5276,EST-2997-qq-e-d-5276,,
10044,224396,EST-3517-qq-e-f1-5098,EST-3517-qq-e-d-5098,,
10044,224397,EST-3519-qq-e-f1-3429,EST-3519-qq-e-d-3429,,
10044,224399,EST-3678-qq-e-f1-4724,EST-3678-qq-e-d-4724,,
10044,224400,EST-3686-qq-e-f1-4729,EST-3686-qq-e-d-4729,,
10044,224403,EST-4604-qq-e-f1-5117,EST-4604-qq-e-d-5117,,
10044,224404,EST-4606-qq-e-f1-5122,EST-4606-qq-e-d-5122,,
10044,224405,EST-4608-qq-e-f1-5739,EST-4608-qq-e-d-5739,,
10044,224406,EST-4611-qq-e-f1-5745,EST-4611-qq-e-d-5745,,
10044,224412,ESX-4044-qq-e-f1-4773,ESX-4044-qq-e-d-4773,,
10044,224414,ESX-4060-qq-e-f1-4789,ESX-4060-qq-e-d-4789,,
10044,224415,ESX-4721-qq-e-f1-5678,ESX-4721-qq-e-d-5678,,
10044,224441,ESD-2096-qq-e-f1-101,ESD-2096-qq-e-d-101,,
10044,224442,ESD-2109-qq-e-f1-122,ESD-2109-qq-e-d-122,,
10044,224443,ESD-2450-qq-e-f1-3372,ESD-2450-qq-e-d-3372,,
10044,224448,ESD-3557-qq-e-f1-4322,ESD-3557-qq-e-d-4322,,
10044,224454,ESF-4578-qq-e-f1-4648,ESF-4578-qq-e-d-4648,,
10044,224462,ESS-1961-qq-e-f1-184,ESS-1961-qq-e-d-184,,
10044,224463,ESS-2884-qq-e-f1-4799,ESS-2884-qq-e-d-4799,,
10044,224472,ESX-4718-qq-e-f1-5675,ESX-4718-qq-e-d-5675,,
10044,224473,ESX-4724-qq-e-f1-5681,ESX-4724-qq-e-d-5681,,
10044,224475,ESD-1865-qq-e-f1-135,ESD-1865-qq-e-d-135,,
10044,224478,ESD-2113-qq-e-f1-100,ESD-2113-qq-e-d-100,,
10044,224479,ESD-2835-qq-e-f1-3357,ESD-2835-qq-e-d-3357,,
10044,224481,ESD-3181-qq-e-f1-3621,ESD-3181-qq-e-d-3621,,
10044,224485,ESD-4193-qq-e-f1-4443,ESD-4193-qq-e-d-4443,,
10044,224486,ESD-4200-qq-e-f1-4450,ESD-4200-qq-e-d-4450,,
10044,224491,ESF-1875-qq-e-f1-160,ESF-1875-qq-e-d-160,,
10044,224497,ESF-3789-qq-e-f1-4359,ESF-3789-qq-e-d-4359,,
10044,224499,ESF-3970-qq-e-f1-5995,ESF-3970-qq-e-d-5995,,
10044,224502,ESH-2249-qq-e-f1-5822,ESH-2249-qq-e-d-5822,,
10044,224508,ESH-3780-qq-e-f1-5841,ESH-3780-qq-e-d-5841,,
10044,224523,ESM-1952-qq-e-f1-4917,ESM-1952-qq-e-d-4917,,
10044,224524,ESM-1965-qq-e-f1-66,ESM-1965-qq-e-d-66,,
10044,224525,ESM-1966-qq-e-f1-70,ESM-1966-qq-e-d-70,,
10044,224530,ESM-3062-qq-e-f1-4975,ESM-3062-qq-e-d-4975,,
10044,224540,ESN-2082-qq-e-f1-38,ESN-2082-qq-e-d-38,,
10044,224541,ESN-2162-qq-e-f1-30,ESN-2162-qq-e-d-30,,
10044,224542,ESN-2175-qq-e-f1-33,ESN-2175-qq-e-d-33,,
10044,224549,ESN-3215-qq-e-f1-4202,ESN-3215-qq-e-d-4202,,
10044,224550,ESN-3230-qq-e-f1-4149,ESN-3230-qq-e-d-4149,,
10044,224561,ESS-2358-qq-e-f1-3737,ESS-2358-qq-e-d-3737,,
10044,224563,ESS-2871-qq-e-f1-4794,ESS-2871-qq-e-d-4794,,
10044,224564,ESS-2873-qq-e-f1-4796,ESS-2873-qq-e-d-4796,,
10044,224565,ESS-2881-qq-e-f1-4817,ESS-2881-qq-e-d-4817,,
10044,224567,ESS-3260-qq-e-f1-3777,ESS-3260-qq-e-d-3777,,
10044,224568,ESS-3279-qq-e-f1-4925,ESS-3279-qq-e-d-4925,,
10044,224607,ESN-3214-qq-e-f1-3447,ESN-3214-qq-e-d-3447,,
10044,224609,ESN-3222-qq-e-f1-3449,ESN-3222-qq-e-d-3449,,
10044,224666,EST-2330-qq-e-f1-3417,EST-2330-qq-e-d-3417,,
10044,224667,EST-2340-qq-e-f1-5865,EST-2340-qq-e-d-5865,,
10044,224668,EST-2372-qq-e-f1-5191,EST-2372-qq-e-d-5191,,
10044,224669,EST-2375-qq-e-f1-5193,EST-2375-qq-e-d-5193,,
10044,224670,EST-2417-qq-e-f1-5079,EST-2417-qq-e-d-5079,,
10044,224672,EST-2821-qq-e-f1-4083,EST-2821-qq-e-d-4083,,
10044,224673,EST-2843-qq-e-f1-5723,EST-2843-qq-e-d-5723,,
10044,224676,EST-2966-qq-e-f1-5798,EST-2966-qq-e-d-5798,,
10044,224688,EST-4242-qq-e-f1-4508,EST-4242-qq-e-d-4508,,
10044,224695,ESX-4096-qq-e-f1-5478,ESX-4096-qq-e-d-5478,,
10044,224696,ESX-4104-qq-e-f1-5486,ESX-4104-qq-e-d-5486,,
10044,224699,ESX-4637-qq-e-f1-5594,ESX-4637-qq-e-d-5594,,
10044,224702,ESX-4657-qq-e-f1-5614,ESX-4657-qq-e-d-5614,,
10044,224704,ESX-4672-qq-e-f1-5629,ESX-4672-qq-e-d-5629,,
10044,224706,ESX-4674-qq-e-f1-5631,ESX-4674-qq-e-d-5631,,
10044,224713,ESB-2058-qq-e-f1-76,ESB-2058-qq-e-d-76,,
10044,224714,ESB-2169-qq-e-f1-90,ESB-2169-qq-e-d-90,,
10044,224715,ESB-2177-qq-e-f1-82,ESB-2177-qq-e-d-82,,
10044,224716,ESB-2182-qq-e-f1-87,ESB-2182-qq-e-d-87,,
10044,224726,ESD-2140-qq-e-f1-137,ESD-2140-qq-e-d-137,,
10044,224727,ESD-2155-qq-e-f1-116,ESD-2155-qq-e-d-116,,
10044,224730,ESD-2832-qq-e-f1-3255,ESD-2832-qq-e-d-3255,,
10044,224740,ESF-4554-qq-e-f1-4620,ESF-4554-qq-e-d-4620,,
10044,224742,ESF-4566-qq-e-f1-4642,ESF-4566-qq-e-d-4642,,
10044,224749,ESM-2066-qq-e-f1-46,ESM-2066-qq-e-d-46,,
10044,224750,ESM-2161-qq-e-f1-49,ESM-2161-qq-e-d-49,,
10044,224751,ESM-2173-qq-e-f1-53,ESM-2173-qq-e-d-53,,
